,lables
50134,6
50135,1
50136,7
50137,5
50138,1
50139,3
50140,3
50141,5
50142,7
50143,9
50144,9
50145,6
50146,7
50147,3
50148,4
50149,1
50150,0
50151,4
50152,2
50153,4
50154,5
50155,0
50156,0
50157,1
50158,6
50159,6
50160,4
50161,7
50162,9
50163,4
50164,6
50165,5
50166,2
50167,6
50168,9
50169,8
50170,8
50171,8
50172,5
50173,9
50174,3
50175,8
50176,9
50177,8
50178,8
50179,8
50180,3
50181,4
50182,4
50183,3
50184,0
50185,9
50186,5
50187,4
50188,4
50189,1
50190,8
50191,0
50192,6
50193,1
50194,3
50195,2
50196,0
50197,8
50198,6
50199,0
50200,3
50201,5
50202,4
50203,9
50204,0
50205,3
50206,1
50207,0
50208,9
50209,3
50210,2
50211,3
50212,3
50213,3
50214,7
50215,4
50216,9
50217,2
50218,1
50219,6
50220,2
50221,1
50222,5
50223,7
50224,1
50225,9
50226,7
50227,9
50228,2
50229,2
50230,8
50231,1
50232,7
50233,7
50234,0
50235,0
50236,1
50237,8
50238,9
50239,0
50240,6
50241,6
50242,4
50243,7
50244,9
50245,8
50246,2
50247,9
50248,1
50249,5
50250,2
50251,5
50252,3
50253,7
50254,7
50255,0
50256,0
50257,8
50258,2
50259,3
50260,1
50261,3
50262,5
50263,1
50264,3
50265,6
50266,4
50267,8
50268,7
50269,6
50270,2
50271,8
50272,1
50273,8
50274,6
50275,6
50276,8
50277,7
50278,5
50279,6
50280,0
50281,4
50282,8
50283,4
50284,9
50285,3
50286,2
50287,3
50288,6
50289,2
50290,0
50291,1
50292,1
50293,6
50294,2
50295,5
50296,3
50297,0
50298,4
50299,3
50300,5
50301,8
50302,6
50303,9
50304,7
50305,8
50306,8
50307,3
50308,9
50309,0
50310,0
50311,3
50312,1
50313,4
50314,2
50315,5
50316,3
50317,9
50318,4
50319,5
50320,5
50321,5
50322,6
50323,0
50324,7
50325,1
50326,8
50327,0
50328,9
50329,3
50330,0
50331,5
50332,1
50333,2
50334,2
50335,3
50336,3
50337,1
50338,4
50339,3
50340,5
50341,8
50342,6
50343,0
50344,7
50345,8
50346,8
50347,2
50348,9
50349,1
50350,7
50351,5
50352,0
50353,0
50354,6
50355,1
50356,0
50357,9
50358,7
50359,7
50360,3
50361,1
50362,8
50363,3
50364,7
50365,5
50366,1
50367,2
50368,3
50369,7
50370,7
50371,3
50372,9
50373,3
50374,7
50375,7
50376,4
50377,3
50378,0
50379,7
50380,2
50381,7
50382,5
50383,9
50384,0
50385,9
50386,6
50387,4
50388,4
50389,0
50390,9
50391,7
50392,8
50393,8
50394,5
50395,1
50396,1
50397,5
50398,5
50399,1
50400,3
50401,6
50402,3
50403,1
50404,4
50405,5
50406,0
50407,9
50408,5
50409,8
50410,4
50411,3
50412,8
50413,9
50414,6
50415,4
50416,3
50417,6
50418,4
50419,5
50420,8
50421,5
50422,0
50423,0
50424,6
50425,7
50426,4
50427,6
50428,8
50429,5
50430,3
50431,4
50432,4
50433,0
50434,0
50435,9
50436,1
50437,7
50438,9
50439,7
50440,2
50441,8
50442,7
50443,0
50444,9
50445,2
50446,1
50447,8
50448,2
50449,4
50450,5
50451,2
50452,1
50453,2
50454,7
50455,5
50456,2
50457,9
50458,8
50459,5
50460,7
50461,9
50462,0
50463,7
50464,1
50465,4
50466,9
50467,7
50468,6
50469,3
50470,4
50471,1
50472,9
50473,2
50474,2
50475,0
50476,1
50477,2
50478,2
50479,0
50480,3
50481,1
50482,7
50483,5
50484,0
50485,4
50486,2
50487,7
50488,1
50489,9
50490,3
50491,0
50492,1
50493,6
50494,2
50495,2
50496,5
50497,1
50498,8
50499,3
50500,1
50501,4
50502,6
50503,2
50504,8
50505,6
50506,5
50507,2
50508,6
50509,4
50510,0
50511,8
50512,8
50513,8
50514,9
50515,3
50516,4
50517,0
50518,9
50519,7
50520,2
50521,9
50522,0
50523,8
50524,1
50525,0
50526,2
50527,9
50528,3
50529,8
50530,4
50531,8
50532,5
50533,0
50534,8
50535,7
50536,9
50537,2
50538,0
50539,5
50540,1
50541,0
50542,2
50543,9
50544,3
50545,2
50546,4
50547,8
50548,5
50549,1
50550,6
50551,8
50552,7
50553,3
50554,8
50555,6
50556,9
50557,9
50558,0
50559,3
50560,1
50561,9
50562,2
50563,4
50564,3
50565,0
50566,4
50567,2
50568,5
50569,5
50570,8
50571,1
50572,5
50573,5
50574,2
50575,2
50576,1
50577,9
50578,7
50579,6
50580,2
50581,1
50582,4
50583,6
50584,1
50585,0
50586,4
50587,6
50588,1
50589,6
50590,4
50591,5
50592,9
50593,6
50594,6
50595,8
50596,8
50597,6
50598,4
50599,1
50600,5
50601,5
50602,3
50603,8
50604,7
50605,4
50606,8
50607,1
50608,4
50609,6
50610,3
50611,6
50612,3
50613,7
50614,5
50615,4
50616,0
50617,6
50618,6
50619,7
50620,1
50621,6
50622,6
50623,5
50624,8
50625,8
50626,7
50627,0
50628,0
50629,0
50630,1
50631,1
50632,5
50633,8
50634,6
50635,4
50636,0
50637,0
50638,8
50639,2
50640,5
50641,2
50642,0
50643,3
50644,6
50645,1
50646,1
50647,7
50648,5
50649,5
50650,8
50651,1
50652,4
50653,0
50654,7
50655,4
50656,6
50657,3
50658,9
50659,8
50660,1
50661,5
50662,9
50663,7
50664,7
50665,6
50666,1
50667,7
50668,2
50669,6
50670,3
50671,3
50672,4
50673,2
50674,5
50675,2
50676,5
50677,1
50678,3
50679,3
50680,7
50681,1
50682,3
50683,0
50684,1
50685,9
50686,8
50687,3
50688,2
50689,5
50690,2
50691,8
50692,3
50693,4
50694,2
50695,0
50696,7
50697,9
50698,4
50699,2
50700,9
50701,8
50702,9
50703,4
50704,2
50705,7
50706,8
50707,7
50708,1
50709,9
50710,8
50711,4
50712,3
50713,8
50714,8
50715,2
50716,3
50717,5
50718,6
50719,2
50720,7
50721,2
50722,0
50723,9
50724,4
50725,3
50726,0
50727,3
50728,0
50729,7
50730,1
50731,7
50732,2
50733,5
50734,3
50735,2
50736,4
50737,8
50738,5
50739,8
50740,6
50741,7
50742,7
50743,2
50744,8
50745,9
50746,9
50747,2
50748,0
50749,0
50750,1
50751,9
50752,2
50753,9
50754,3
50755,2
50756,4
50757,9
50758,5
50759,7
50760,6
50761,8
50762,7
50763,5
50764,8
50765,5
50766,9
50767,5
50768,0
50769,3
50770,1
50771,1
50772,2
50773,0
50774,3
50775,6
50776,4
50777,5
50778,5
50779,6
50780,6
50781,5
50782,7
50783,9
50784,8
50785,5
50786,9
50787,1
50788,1
50789,8
50790,8
50791,7
50792,6
50793,7
50794,7
50795,7
50796,1
50797,9
50798,1
50799,5
50800,4
50801,2
50802,3
50803,0
50804,7
50805,9
50806,9
50807,0
50808,3
50809,6
50810,6
50811,2
50812,0
50813,2
50814,3
50815,9
50816,6
50817,6
50818,4
50819,0
50820,8
50821,7
50822,6
50823,3
50824,0
50825,2
50826,1
50827,0
50828,1
50829,1
50830,5
50831,9
50832,9
50833,3
50834,4
50835,6
50836,3
50837,1
50838,0
50839,2
50840,4
50841,1
50842,6
50843,4
50844,9
50845,4
50846,1
50847,5
50848,7
50849,1
50850,9
50851,0
50852,5
50853,9
50854,1
50855,6
50856,1
50857,4
50858,9
50859,8
50860,8
50861,0
50862,6
50863,1
50864,6
50865,6
50866,9
50867,7
50868,8
50869,6
50870,8
50871,7
50872,8
50873,7
50874,2
50875,0
50876,7
50877,7
50878,4
50879,6
50880,5
50881,9
50882,8
50883,7
50884,3
50885,8
50886,5
50887,6
50888,4
50889,6
50890,7
50891,3
50892,6
50893,7
50894,5
50895,9
50896,2
50897,2
50898,2
50899,8
50900,2
50901,8
50902,7
50903,5
50904,7
50905,3
50906,1
50907,9
50908,0
50909,7
50910,1
50911,6
50912,2
50913,1
50914,3
50915,4
50916,4
50917,1
50918,5
50919,7
50920,6
50921,3
50922,7
50923,0
50924,8
50925,5
50926,9
50927,1
50928,0
50929,0
50930,1
50931,6
50932,2
50933,6
50934,3
50935,3
50936,4
50937,6
50938,5
50939,3
50940,6
50941,7
50942,7
50943,0
50944,8
50945,3
50946,9
50947,4
50948,0
50949,3
50950,1
50951,1
50952,2
50953,5
50954,3
50955,1
50956,4
50957,0
50958,5
50959,3
50960,6
50961,2
50962,7
50963,3
50964,8
50965,2
50966,9
50967,0
50968,3
50969,8
50970,2
50971,7
50972,9
50973,0
50974,3
50975,3
50976,2
50977,7
50978,1
50979,4
50980,4
50981,3
50982,5
50983,7
50984,5
50985,2
50986,2
50987,8
50988,3
50989,0
50990,2
50991,7
50992,1
50993,7
50994,3
50995,8
50996,9
50997,4
50998,7
50999,7
51000,2
51001,0
51002,1
51003,7
51004,1
51005,0
51006,8
51007,8
51008,8
51009,1
51010,7
51011,9
51012,8
51013,8
51014,1
51015,2
51016,0
51017,4
51018,0
51019,9
51020,6
51021,9
51022,7
51023,0
51024,7
51025,4
51026,5
51027,4
51028,0
51029,3
51030,6
51031,9
51032,1
51033,7
51034,1
51035,9
51036,2
51037,3
51038,5
51039,5
51040,0
51041,9
51042,7
51043,0
51044,0
51045,4
51046,4
51047,1
51048,4
51049,5
51050,1
51051,0
51052,8
51053,3
51054,6
51055,4
51056,0
51057,8
51058,0
51059,1
51060,0
51061,7
51062,3
51063,2
51064,7
51065,6
51066,1
51067,7
51068,6
51069,7
51070,4
51071,5
51072,2
51073,7
51074,6
51075,4
51076,4
51077,8
51078,5
51079,7
51080,4
51081,9
51082,1
51083,7
51084,3
51085,5
51086,8
51087,7
51088,6
51089,2
51090,3
51091,3
51092,9
51093,8
51094,9
51095,6
51096,5
51097,4
51098,9
51099,2
51100,3
51101,7
51102,7
51103,8
51104,8
51105,3
51106,5
51107,0
51108,6
51109,1
51110,4
51111,1
51112,7
51113,4
51114,6
51115,3
51116,2
51117,2
51118,2
51119,1
51120,0
51121,0
51122,9
51123,5
51124,4
51125,7
51126,0
51127,8
51128,1
51129,5
51130,2
51131,9
51132,3
51133,8
51134,4
51135,1
51136,5
51137,7
51138,6
51139,9
51140,7
51141,3
51142,8
51143,5
51144,9
51145,4
51146,0
51147,0
51148,1
51149,0
51150,2
51151,6
51152,3
51153,3
51154,4
51155,9
51156,5
51157,8
51158,6
51159,8
51160,7
51161,7
51162,8
51163,8
51164,9
51165,7
51166,0
51167,9
51168,1
51169,4
51170,2
51171,8
51172,3
51173,7
51174,4
51175,5
51176,5
51177,7
51178,6
51179,7
51180,7
51181,4
51182,8
51183,8
51184,9
51185,0
51186,1
51187,1
51188,8
51189,1
51190,6
51191,9
51192,7
51193,9
51194,1
51195,3
51196,1
51197,7
51198,4
51199,9
51200,3
51201,4
51202,7
51203,7
51204,7
51205,1
51206,8
51207,8
51208,9
51209,0
51210,3
51211,2
51212,6
51213,2
51214,0
51215,2
51216,3
51217,8
51218,6
51219,6
51220,4
51221,3
51222,8
51223,8
51224,4
51225,0
51226,5
51227,0
51228,7
51229,3
51230,5
51231,6
51232,6
51233,5
51234,0
51235,7
51236,3
51237,2
51238,9
51239,9
51240,2
51241,8
51242,8
51243,8
51244,3
51245,6
51246,1
51247,9
51248,1
51249,1
51250,5
51251,1
51252,9
51253,5
51254,4
51255,2
51256,3
51257,5
51258,0
51259,3
51260,4
51261,2
51262,4
51263,4
51264,0
51265,8
51266,9
51267,3
51268,6
51269,4
51270,9
51271,8
51272,2
51273,3
51274,2
51275,6
51276,1
51277,5
51278,7
51279,9
51280,9
51281,7
51282,5
51283,9
51284,1
51285,0
51286,1
51287,4
51288,9
51289,0
51290,8
51291,7
51292,6
51293,7
51294,6
51295,5
51296,9
51297,5
51298,0
51299,7
51300,0
51301,8
51302,0
51303,7
51304,1
51305,7
51306,8
51307,0
51308,4
51309,6
51310,6
51311,4
51312,8
51313,0
51314,8
51315,9
51316,2
51317,9
51318,6
51319,2
51320,3
51321,7
51322,2
51323,8
51324,4
51325,8
51326,0
51327,4
51328,9
51329,8
51330,0
51331,3
51332,3
51333,9
51334,7
51335,0
51336,4
51337,4
51338,5
51339,2
51340,8
51341,5
51342,3
51343,7
51344,5
51345,7
51346,8
51347,0
51348,5
51349,4
51350,4
51351,0
51352,7
51353,6
51354,6
51355,2
51356,2
51357,7
51358,2
51359,4
51360,7
51361,5
51362,7
51363,5
51364,0
51365,5
51366,5
51367,4
51368,1
51369,6
51370,5
51371,1
51372,3
51373,4
51374,0
51375,3
51376,1
51377,6
51378,2
51379,5
51380,3
51381,4
51382,4
51383,7
51384,5
51385,6
51386,6
51387,3
51388,7
51389,1
51390,8
51391,5
51392,9
51393,8
51394,0
51395,4
51396,1
51397,2
51398,2
51399,6
51400,3
51401,6
51402,4
51403,0
51404,5
51405,6
51406,6
51407,6
51408,7
51409,6
51410,8
51411,8
51412,9
51413,8
51414,0
51415,5
51416,1
51417,2
51418,2
51419,7
51420,3
51421,0
51422,4
51423,8
51424,5
51425,1
51426,6
51427,3
51428,7
51429,9
51430,8
51431,1
51432,5
51433,0
51434,2
51435,1
51436,8
51437,6
51438,1
51439,8
51440,7
51441,9
51442,2
51443,5
51444,4
51445,6
51446,1
51447,2
51448,4
51449,8
51450,1
51451,7
51452,4
51453,4
51454,9
51455,6
51456,6
51457,2
51458,8
51459,7
51460,5
51461,3
51462,3
51463,0
51464,7
51465,0
51466,8
51467,1
51468,3
51469,9
51470,3
51471,9
51472,5
51473,3
51474,6
51475,6
51476,7
51477,0
51478,0
51479,6
51480,6
51481,4
51482,1
51483,8
51484,6
51485,3
51486,8
51487,8
51488,7
51489,0
51490,0
51491,5
51492,1
51493,5
51494,5
51495,7
51496,6
51497,5
51498,0
51499,7
51500,8
51501,7
51502,5
51503,8
51504,0
51505,2
51506,6
51507,6
51508,1
51509,8
51510,5
51511,9
51512,8
51513,6
51514,4
51515,9
51516,2
51517,6
51518,3
51519,0
51520,9
51521,3
51522,7
51523,5
51524,6
51525,7
51526,9
51527,6
51528,1
51529,2
51530,9
51531,7
51532,0
51533,3
51534,6
51535,3
51536,7
51537,6
51538,1
51539,1
51540,2
51541,2
51542,3
51543,1
51544,9
51545,0
51546,2
51547,1
51548,4
51549,2
51550,5
51551,9
51552,5
51553,1
51554,3
51555,1
51556,7
51557,7
51558,5
51559,7
51560,3
51561,5
51562,1
51563,1
51564,8
51565,1
51566,2
51567,7
51568,2
51569,6
51570,3
51571,5
51572,0
51573,9
51574,2
51575,8
51576,9
51577,3
51578,4
51579,2
51580,9
51581,9
51582,7
51583,9
51584,0
51585,7
51586,0
51587,8
51588,2
51589,9
51590,7
51591,9
51592,4
51593,1
51594,9
51595,6
51596,9
51597,0
51598,2
51599,4
51600,8
51601,6
51602,1
51603,4
51604,5
51605,1
51606,6
51607,2
51608,9
51609,5
51610,8
51611,8
51612,3
51613,2
51614,8
51615,3
51616,3
51617,0
51618,6
51619,6
51620,7
51621,4
51622,0
51623,6
51624,4
51625,5
51626,0
51627,6
51628,0
51629,2
51630,1
51631,9
51632,2
51633,7
51634,3
51635,7
51636,4
51637,0
51638,5
51639,3
51640,6
51641,2
51642,7
51643,9
51644,8
51645,5
51646,9
51647,2
51648,0
51649,7
51650,1
51651,4
51652,2
51653,9
51654,3
51655,8
51656,4
51657,2
51658,5
51659,2
51660,6
51661,6
51662,7
51663,6
51664,8
51665,1
51666,9
51667,8
51668,0
51669,8
51670,1
51671,1
51672,2
51673,5
51674,3
51675,6
51676,4
51677,4
51678,5
51679,0
51680,6
51681,2
51682,7
51683,4
51684,0
51685,3
51686,6
51687,9
51688,4
51689,6
51690,7
51691,5
51692,4
51693,4
51694,3
51695,6
51696,6
51697,2
51698,2
51699,6
51700,3
51701,2
51702,4
51703,7
51704,8
51705,3
51706,7
51707,9
51708,8
51709,1
51710,6
51711,4
51712,9
51713,1
51714,8
51715,9
51716,3
51717,5
51718,2
51719,8
51720,2
51721,4
51722,4
51723,1
51724,8
51725,2
51726,5
51727,6
51728,6
51729,9
51730,5
51731,8
51732,0
51733,6
51734,2
51735,5
51736,0
51737,2
51738,1
51739,5
51740,1
51741,1
51742,2
51743,5
51744,6
51745,8
51746,8
51747,2
51748,1
51749,1
51750,2
51751,7
51752,0
51753,8
51754,6
51755,3
51756,9
51757,0
51758,3
51759,2
51760,9
51761,5
51762,3
51763,5
51764,7
51765,7
51766,1
51767,3
51768,8
51769,9
51770,3
51771,1
51772,8
51773,0
51774,5
51775,3
51776,0
51777,6
51778,1
51779,4
51780,1
51781,2
51782,9
51783,1
51784,8
51785,2
51786,2
51787,6
51788,0
51789,3
51790,4
51791,5
51792,5
51793,5
51794,5
51795,9
51796,0
51797,3
51798,3
51799,5
51800,1
51801,7
51802,8
51803,6
51804,6
51805,7
51806,9
51807,2
51808,0
51809,2
51810,3
51811,9
51812,1
51813,4
51814,0
51815,3
51816,4
51817,0
51818,7
51819,4
51820,5
51821,5
51822,4
51823,0
51824,7
51825,0
51826,9
51827,0
51828,7
51829,8
51830,0
51831,7
51832,1
51833,0
51834,2
51835,1
51836,3
51837,4
51838,7
51839,9
51840,8
51841,9
51842,9
51843,5
51844,0
51845,8
51846,1
51847,3
51848,2
51849,8
51850,3
51851,5
51852,4
51853,5
51854,5
51855,7
51856,6
51857,7
51858,7
51859,4
51860,8
51861,7
51862,9
51863,8
51864,0
51865,0
51866,1
51867,4
51868,2
51869,2
51870,3
51871,6
51872,4
51873,5
51874,5
51875,1
51876,6
51877,8
51878,7
51879,8
51880,8
51881,1
51882,0
51883,2
51884,7
51885,5
51886,5
51887,1
51888,0
51889,3
51890,8
51891,0
51892,4
51893,4
51894,1
51895,3
51896,8
51897,2
51898,8
51899,1
51900,1
51901,4
51902,3
51903,8
51904,1
51905,8
51906,8
51907,1
51908,3
51909,9
51910,7
51911,6
51912,9
51913,7
51914,3
51915,7
51916,0
51917,3
51918,9
51919,6
51920,4
51921,2
51922,4
51923,6
51924,0
51925,4
51926,7
51927,5
51928,4
51929,9
51930,2
51931,1
51932,8
51933,3
51934,7
51935,1
51936,2
51937,9
51938,4
51939,3
51940,7
51941,9
51942,8
51943,4
51944,9
51945,3
51946,3
51947,8
51948,1
51949,5
51950,4
51951,1
51952,6
51953,8
51954,5
51955,9
51956,2
51957,7
51958,2
51959,0
51960,2
51961,4
51962,5
51963,8
51964,6
51965,4
51966,7
51967,8
51968,8
51969,3
51970,7
51971,5
51972,5
51973,7
51974,1
51975,2
51976,6
51977,0
51978,4
51979,0
51980,9
51981,9
51982,2
51983,7
51984,9
51985,2
51986,3
51987,7
51988,5
51989,5
51990,3
51991,0
51992,6
51993,5
51994,6
51995,7
51996,0
51997,3
51998,0
51999,6
52000,2
52001,1
52002,5
52003,6
52004,6
52005,2
52006,4
52007,7
52008,9
52009,7
52010,2
52011,8
52012,7
52013,3
52014,4
52015,2
52016,9
52017,9
52018,5
52019,1
52020,0
52021,3
52022,2
52023,4
52024,2
52025,5
52026,3
52027,0
52028,6
52029,9
52030,1
52031,1
52032,8
52033,9
52034,3
52035,0
52036,8
52037,3
52038,0
52039,5
52040,3
52041,1
52042,5
52043,8
52044,0
52045,1
52046,0
52047,0
52048,6
52049,8
52050,1
52051,7
52052,6
52053,6
52054,9
52055,1
52056,5
52057,1
52058,3
52059,9
52060,9
52061,6
52062,4
52063,0
52064,5
52065,6
52066,8
52067,2
52068,6
52069,8
52070,7
52071,8
52072,1
52073,4
52074,1
52075,6
52076,7
52077,1
52078,0
52079,8
52080,1
52081,1
52082,2
52083,1
52084,3
52085,5
52086,4
52087,1
52088,7
52089,8
52090,8
52091,7
52092,9
52093,9
52094,0
52095,3
52096,1
52097,3
52098,2
52099,6
52100,3
52101,6
52102,4
52103,3
52104,0
52105,5
52106,1
52107,5
52108,2
52109,7
52110,3
52111,4
52112,7
52113,0
52114,8
52115,3
52116,9
52117,2
52118,1
52119,1
52120,5
52121,5
52122,9
52123,7
52124,6
52125,0
52126,9
52127,4
52128,3
52129,0
52130,5
52131,2
52132,0
52133,3
52134,0
52135,1
52136,7
52137,9
52138,9
52139,4
52140,6
52141,2
52142,1
52143,2
52144,6
52145,7
52146,7
52147,9
52148,7
52149,6
52150,9
52151,2
52152,2
52153,0
52154,4
52155,6
52156,8
52157,4
52158,8
52159,3
52160,0
52161,7
52162,6
52163,3
52164,4
52165,7
52166,1
52167,3
52168,2
52169,5
52170,8
52171,5
52172,7
52173,1
52174,1
52175,7
52176,1
52177,7
52178,0
52179,9
52180,7
52181,0
52182,6
52183,9
52184,0
52185,2
52186,1
52187,2
52188,2
52189,5
52190,3
52191,5
52192,4
52193,6
52194,5
52195,7
52196,6
52197,6
52198,7
52199,4
52200,8
52201,0
52202,9
52203,0
52204,1
52205,6
52206,2
52207,2
52208,3
52209,5
52210,4
52211,6
52212,5
52213,9
52214,6
52215,7
52216,7
52217,8
52218,8
52219,1
52220,0
52221,4
52222,1
52223,2
52224,2
52225,0
52226,3
52227,0
52228,4
52229,9
52230,5
52231,9
52232,6
52233,1
52234,7
52235,9
52236,8
52237,0
52238,9
52239,3
52240,8
52241,2
52242,4
52243,1
52244,0
52245,4
52246,0
52247,1
52248,7
52249,8
52250,2
52251,3
52252,6
52253,1
52254,5
52255,7
52256,5
52257,9
52258,3
52259,4
52260,7
52261,1
52262,6
52263,5
52264,6
52265,5
52266,4
52267,1
52268,3
52269,9
52270,2
52271,3
52272,6
52273,4
52274,6
52275,0
52276,4
52277,1
52278,4
52279,8
52280,3
52281,6
52282,8
52283,5
52284,8
52285,9
52286,3
52287,0
52288,0
52289,8
52290,1
52291,8
52292,4
52293,0
52294,5
52295,8
52296,6
52297,3
52298,4
52299,3
52300,7
52301,7
52302,8
52303,9
52304,0
52305,8
52306,3
52307,4
52308,1
52309,5
52310,9
52311,0
52312,0
52313,5
52314,9
52315,2
52316,1
52317,0
52318,2
52319,0
52320,7
52321,7
52322,0
52323,9
52324,1
52325,5
52326,3
52327,9
52328,8
52329,7
52330,2
52331,5
52332,9
52333,1
52334,2
52335,0
52336,7
52337,6
52338,7
52339,9
52340,9
52341,1
52342,4
52343,4
52344,2
52345,4
52346,5
52347,4
52348,8
52349,3
52350,6
52351,8
52352,5
52353,0
52354,9
52355,9
52356,9
52357,2
52358,1
52359,1
52360,1
52361,1
52362,7
52363,5
52364,6
52365,2
52366,9
52367,1
52368,1
52369,2
52370,3
52371,9
52372,2
52373,6
52374,3
52375,1
52376,4
52377,3
52378,3
52379,6
52380,1
52381,1
52382,9
52383,4
52384,3
52385,3
52386,6
52387,5
52388,8
52389,8
52390,7
52391,1
52392,0
52393,3
52394,1
52395,0
52396,0
52397,8
52398,5
52399,2
52400,8
52401,4
52402,2
52403,3
52404,7
52405,9
52406,7
52407,2
52408,0
52409,2
52410,1
52411,6
52412,2
52413,4
52414,3
52415,1
52416,4
52417,1
52418,5
52419,6
52420,6
52421,2
52422,7
52423,4
52424,8
52425,6
52426,9
52427,0
52428,0
52429,8
52430,1
52431,3
52432,2
52433,6
52434,3
52435,7
52436,4
52437,0
52438,5
52439,2
52440,6
52441,4
52442,7
52443,1
52444,8
52445,3
52446,9
52447,4
52448,0
52449,1
52450,1
52451,5
52452,2
52453,1
52454,3
52455,2
52456,4
52457,5
52458,5
52459,7
52460,6
52461,9
52462,7
52463,3
52464,8
52465,7
52466,9
52467,8
52468,8
52469,0
52470,7
52471,6
52472,4
52473,5
52474,7
52475,3
52476,7
52477,9
52478,3
52479,7
52480,9
52481,6
52482,8
52483,7
52484,8
52485,7
52486,3
52487,2
52488,1
52489,7
52490,5
52491,1
52492,8
52493,6
52494,2
52495,8
52496,7
52497,1
52498,4
52499,9
52500,2
52501,6
52502,6
52503,6
52504,1
52505,9
52506,5
52507,0
52508,5
52509,9
52510,8
52511,2
52512,6
52513,6
52514,4
52515,6
52516,4
52517,6
52518,4
52519,0
52520,1
52521,4
52522,8
52523,7
52524,7
52525,0
52526,5
52527,7
52528,5
52529,1
52530,1
52531,4
52532,8
52533,6
52534,9
52535,8
52536,1
52537,9
52538,3
52539,5
52540,6
52541,6
52542,3
52543,6
52544,3
52545,9
52546,2
52547,2
52548,2
52549,2
52550,6
52551,1
52552,9
52553,0
52554,9
52555,9
52556,6
52557,0
52558,5
52559,6
52560,5
52561,1
52562,3
52563,4
52564,3
52565,4
52566,8
52567,7
52568,1
52569,9
52570,6
52571,4
52572,8
52573,2
52574,1
52575,9
52576,9
52577,6
52578,7
52579,4
52580,6
52581,2
52582,8
52583,6
52584,3
52585,1
52586,7
52587,7
52588,4
52589,3
52590,7
52591,8
52592,0
52593,7
52594,9
52595,0
52596,0
52597,6
52598,0
52599,4
52600,3
52601,2
52602,7
52603,4
52604,9
52605,7
52606,3
52607,5
52608,0
52609,5
52610,2
52611,8
52612,0
52613,1
52614,1
52615,1
52616,0
52617,9
52618,1
52619,6
52620,0
52621,1
52622,4
52623,1
52624,0
52625,6
52626,1
52627,0
52628,0
52629,2
52630,4
52631,8
52632,7
52633,2
52634,9
52635,3
52636,2
52637,9
52638,0
52639,6
52640,6
52641,4
52642,2
52643,7
52644,6
52645,9
52646,2
52647,1
52648,2
52649,5
52650,9
52651,4
52652,9
52653,1
52654,0
52655,2
52656,1
52657,4
52658,2
52659,2
52660,3
52661,8
52662,4
52663,3
52664,5
52665,7
52666,6
52667,1
52668,7
52669,7
52670,8
52671,9
52672,0
52673,6
52674,1
52675,3
52676,2
52677,6
52678,3
52679,7
52680,4
52681,4
52682,5
52683,2
52684,6
52685,5
52686,7
52687,6
52688,8
52689,3
52690,0
52691,3
52692,1
52693,2
52694,2
52695,0
52696,3
52697,0
52698,8
52699,3
52700,7
52701,3
52702,4
52703,4
52704,7
52705,5
52706,7
52707,4
52708,9
52709,1
52710,8
52711,9
52712,3
52713,9
52714,1
52715,0
52716,5
52717,9
52718,8
52719,0
52720,4
52721,8
52722,2
52723,6
52724,6
52725,2
52726,4
52727,0
52728,4
52729,7
52730,1
52731,7
52732,8
52733,4
52734,7
52735,7
52736,5
52737,1
52738,5
52739,3
52740,1
52741,6
52742,9
52743,7
52744,1
52745,8
52746,3
52747,4
52748,6
52749,7
52750,3
52751,7
52752,3
52753,6
52754,2
52755,4
52756,2
52757,1
52758,6
52759,7
52760,9
52761,2
52762,9
52763,8
52764,6
52765,0
52766,5
52767,6
52768,5
52769,9
52770,3
52771,9
52772,3
52773,2
52774,8
52775,5
52776,1
52777,5
52778,7
52779,1
52780,6
52781,2
52782,8
52783,2
52784,3
52785,7
52786,7
52787,6
52788,4
52789,3
52790,7
52791,5
52792,0
52793,3
52794,9
52795,2
52796,0
52797,5
52798,0
52799,9
52800,2
52801,2
52802,7
52803,0
52804,9
52805,6
52806,1
52807,8
52808,0
52809,3
52810,1
52811,2
52812,0
52813,9
52814,4
52815,3
52816,0
52817,3
52818,1
52819,6
52820,0
52821,1
52822,4
52823,7
52824,7
52825,5
52826,9
52827,3
52828,2
52829,8
52830,0
52831,0
52832,6
52833,2
52834,2
52835,0
52836,6
52837,4
52838,2
52839,2
52840,2
52841,7
52842,9
52843,6
52844,9
52845,9
52846,0
52847,8
52848,1
52849,1
52850,2
52851,4
52852,3
52853,1
52854,4
52855,6
52856,5
52857,6
52858,6
52859,8
52860,7
52861,8
52862,8
52863,3
52864,0
52865,7
52866,1
52867,1
52868,2
52869,5
52870,3
52871,1
52872,4
52873,2
52874,5
52875,4
52876,6
52877,1
52878,7
52879,6
52880,8
52881,1
52882,9
52883,8
52884,0
52885,7
52886,1
52887,1
52888,2
52889,8
52890,3
52891,8
52892,4
52893,2
52894,5
52895,5
52896,6
52897,2
52898,7
52899,8
52900,8
52901,5
52902,9
52903,3
52904,8
52905,1
52906,3
52907,6
52908,4
52909,9
52910,7
52911,6
52912,8
52913,5
52914,6
52915,1
52916,3
52917,6
52918,4
52919,4
52920,0
52921,3
52922,9
52923,3
52924,7
52925,7
52926,1
52927,0
52928,9
52929,0
52930,3
52931,8
52932,8
